,work_id,doi,title,publication_year,publication_date,type,type_crossref,cited_by_count,num_authors,num_locations,num_references,language,has_complete_institution_info,has_grant_info,has_keywords,created_date,updated_date,paper_openalex_id,only_focal,focal_and_refs,only_refs,Dindex
8462,2937580839,10.1021/acsami.9b04967,Targeted Transmembrane Delivery of Ca<sup>2+</sup> via FA-Nanogel for Synergistically Enhanced Chemotherapy,2019,2019-04-16,article,journal-article,10,6,2,37,en,True,True,True,2019-04-25,2023-12-19 00:35:19.916,2937580839,0,0,32,0.0
8463,2937649761,10.1021/acsami.9b00389,Enhancing High-Voltage Performance of Ni-Rich Cathode by Surface Modification of Self-Assembled NASICON Fast Ionic Conductor LiZr<sub>2</sub>(PO<sub>4</sub>)<sub>3</sub>,2019,2019-04-11,article,journal-article,115,6,2,61,en,True,True,True,2019-04-25,2023-12-12 05:24:54.473,2937649761,0,0,3777,0.0
8464,2937706212,10.1021/acsami.9b00821,Pickering Interfacial Catalysts with CO<sub>2</sub> and Magnetic Dual Response for Fast Recovering in Biphasic Reaction,2019,2019-04-08,article,journal-article,37,6,2,82,en,True,True,True,2019-04-25,2023-12-16 06:36:43.675,2937706212,0,0,1725,0.0
8465,2937710770,10.1021/acsami.9b01223,Computational Design of Mixed-Valence Tin Sulfides as Solar Absorbers,2019,2019-04-18,article,journal-article,9,6,3,74,en,True,True,True,2019-04-25,2023-12-12 04:27:02.657,2937710770,0,0,397,0.0
8466,2937727548,10.1021/acsami.9b01649,Gel-Based Artificial Photonic Skin to Sense a Gentle Touch by Reflection,2019,2019-04-15,article,journal-article,14,6,2,29,en,True,True,True,2019-04-25,2023-12-20 01:41:23.965,2937727548,0,0,1446,0.0
8467,2937730478,10.1021/acsami.9b01051,A Robust Zeolitic Imidazolate Framework Membrane with High H<sub>2</sub>/CO<sub>2</sub> Separation Performance under Hydrothermal Conditions,2019,2019-04-09,article,journal-article,24,6,2,63,en,True,True,True,2019-04-25,2023-12-18 08:06:08.290,2937730478,0,0,3963,0.0
8468,2937788265,10.1021/acsami.9b04299,Perylene-Based Photoactive Material as a Double-Stranded DNA Intercalating Probe for Ultrasensitive Photoelectrochemical Biosensing,2019,2019-04-17,article,journal-article,60,5,2,35,en,True,True,True,2019-04-25,2023-12-17 03:57:58.525,2937788265,0,0,1510,0.0
8469,2937822642,10.1021/acsami.9b02754,Fluorescent Aerogels Based on Chemical Crosslinking between Nanocellulose and Carbon Dots for Optical Sensor,2019,2019-04-12,article,journal-article,104,4,3,39,en,True,True,True,2019-04-25,2023-12-12 08:48:26.663,2937822642,0,0,11188,0.0
8470,2937854852,10.1021/acsami.9b02169,Color-Tunable White-Light-Emitting Materials Based on Liquid-Filled Capsules and Thermally Responsive Dyes,2019,2019-04-09,article,journal-article,25,8,4,44,en,True,True,True,2019-04-25,2023-12-20 03:49:09.623,2937854852,0,0,1224,0.0
8471,2937931032,10.1021/acsami.9b05196,Triplet Tellurophene-Based Semiconducting Polymer Nanoparticles for Near-Infrared-Mediated Cancer Theranostics,2019,2019-04-18,article,journal-article,27,10,2,66,en,True,True,True,2019-04-25,2023-12-18 08:06:12.312,2937931032,0,0,2039,0.0
8472,2938013210,10.1021/acsami.9b02819,"Bifunctional Oxygen Electrocatalysis of N, S-Codoped Porous Carbon with Interspersed Hollow CoO Nanoparticles for Rechargeable Zn–Air Batteries",2019,2019-04-15,article,journal-article,95,4,2,50,en,True,True,True,2019-04-25,2023-12-13 00:54:31.513,2938013210,0,0,20408,0.0
8473,2938100369,10.1021/acsami.9b00817,Humidity and Strain Rate Determine the Extent of Phase Shift in the Piezoresistive Response of PEDOT:PSS,2019,2019-04-16,article,journal-article,12,4,2,44,en,True,True,True,2019-04-25,2023-12-14 08:29:55.702,2938100369,0,2,195,-0.0101522842639593
8474,2938114038,10.1021/acsami.9b02797,Codelivery of Plasmid and Curcumin with Mesoporous Silica Nanoparticles for Promoting Neurite Outgrowth,2019,2019-04-15,article,journal-article,43,6,2,48,en,True,True,True,2019-04-25,2023-12-12 14:56:27.169,2938114038,0,0,1891,0.0
8475,2938173324,10.1021/acsami.8b20436,In Situ TEM of Phosphorus-Dopant-Induced Nanopore Formation in Delithiated Silicon Nanowires,2019,2019-04-19,article,journal-article,11,7,2,64,en,True,True,True,2019-04-25,2023-12-16 21:05:49.289,2938173324,0,0,1924,0.0
8476,2938199557,10.1021/acsami.9b01407,Domino Patterning of Water and Oil Induced by Emulsion Breaking,2019,2019-04-15,article,journal-article,1,8,2,33,en,True,True,True,2019-04-25,2023-12-14 23:14:01.095,2938199557,0,0,958,0.0
8477,2938249226,10.1021/acsami.9b01421,Copper Phosphide-Enhanced Lower Charge Trapping Occurrence in Graphitic-C<sub>3</sub>N<sub>4</sub> for Efficient Noble-Metal-Free Photocatalytic H<sub>2</sub> Evolution,2019,2019-04-16,article,journal-article,78,10,2,61,en,True,True,True,2019-04-25,2023-12-16 05:02:08.313,2938249226,0,0,7683,0.0
8478,2938290262,10.1021/acsami.8b21895,In Situ Formation of WO<sub>3</sub>-Based Heterojunction Photoanodes with Abundant Oxygen Vacancies via a Novel Microbattery Method,2019,2019-04-09,article,journal-article,36,9,2,55,en,True,True,True,2019-04-25,2023-12-17 07:16:10.289,2938290262,0,0,2,0.0
8479,2938308601,10.1021/acsami.9b00342,Selectivity Control of the Photo-Catalytic Water Oxidation on SrTiO<sub>3</sub> Nanocubes via Surface Dimensionality,2019,2019-04-15,article,journal-article,13,5,2,46,en,True,True,True,2019-04-25,2023-12-14 09:38:57.313,2938308601,0,0,1475,0.0
8480,2938365887,10.1021/acsami.9b03092,Multireusable Thermoset with Anomalous Flame-Triggered Shape Memory Effect,2019,2019-04-15,article,journal-article,76,4,2,35,en,True,False,True,2019-04-25,2023-12-20 05:36:26.515,2938365887,0,0,4856,0.0
8481,2938417533,10.1021/acsami.9b04557,Self-Assembled Oxaliplatin(IV) Prodrug–Porphyrin Conjugate for Combinational Photodynamic Therapy and Chemotherapy,2019,2019-04-19,article,journal-article,53,5,2,56,en,True,True,True,2019-04-25,2023-12-14 06:00:37.743,2938417533,0,0,30870,0.0
8482,2938476294,10.1021/acsami.9b02069,Binary Thiol-Capped Gold Nanoparticle Monolayer Films for Quantitative Surface-Enhanced Raman Scattering Analysis,2019,2019-04-08,article,journal-article,34,3,2,48,en,True,True,True,2019-04-25,2023-12-17 01:06:44.510,2938476294,0,0,4207,0.0
8483,2938570004,10.1021/acsami.9b02121,Ternary System with Intermolecular Hydrogen Bond: Efficient Strategy to High-Performance Nonfullerene Organic Solar Cells,2019,2019-04-08,article,journal-article,19,8,2,51,en,True,True,True,2019-04-25,2023-12-14 02:50:41.724,2938570004,0,0,37606,0.0
8484,2938572416,10.1021/acsami.9b00392,All-Solid-State Synaptic Transistors with High-Temperature Stability Using Proton Pump Gating of Strongly Correlated Materials,2019,2019-04-10,article,journal-article,35,3,2,41,en,True,True,True,2019-04-25,2023-12-13 17:02:41.633,2938572416,0,1,7106,-0.0001407063458561
8485,2938610619,10.1021/acsami.8b22744,Surface Functionalization of Grown-on-Tip ZnO Nanopyramids: From Fabrication to Light-Triggered Applications,2019,2019-04-18,article,journal-article,7,10,5,76,en,True,True,True,2019-04-25,2023-12-13 12:03:40.643,2938610619,0,0,2147,0.0
8486,2938635707,10.1021/acsami.9b02090,Control over Tuning Fullerene Microcrystals by Means of Engineering Charge-Transfer Interactions,2019,2019-04-15,article,journal-article,5,4,3,30,en,True,True,True,2019-04-25,2023-12-15 00:31:28.279,2938635707,0,0,2806,0.0
8487,2938683657,10.1021/acsami.9b03946,Flory–Huggins Photonic Sensors for the Optical Assessment of Molecular Diffusion Coefficients in Polymers,2019,2019-04-16,article,journal-article,36,7,3,55,en,True,True,True,2019-04-25,2023-12-11 11:38:02.562,2938683657,0,0,2813,0.0
8488,2938770068,10.1021/acsami.9b04531,Receptor-Mediated and Tumor-Microenvironment Combination-Responsive Ru Nanoaggregates for Enhanced Cancer Phototheranostics,2019,2019-04-12,article,journal-article,50,10,2,63,en,True,True,True,2019-04-25,2023-12-17 10:16:14.340,2938770068,0,0,14223,0.0
8489,2938827709,10.1021/acsami.9b02354,Triazine-Based Covalent Organic Framework: A Promising Sorbent for Efficient Elimination of the Hydrocarbon Backgrounds of Organic Sample for GC–MS and <sup>1</sup>H NMR Analysis of Chemical Weapons Convention Related Compounds,2019,2019-04-09,article,journal-article,10,7,2,55,en,True,True,True,2019-04-25,2023-12-11 05:48:58.128,2938827709,0,0,761,0.0
8490,2938829090,10.1021/acsami.9b01957,Preparation and Performance of the Heterostructured Material with a Ni-Rich Layered Oxide Core and a LiNi<sub>0.5</sub>Mn<sub>1.5</sub>O<sub>4</sub>-like Spinel Shell,2019,2019-04-17,article,journal-article,27,12,2,62,en,True,True,True,2019-04-25,2023-12-18 08:06:11.552,2938829090,0,0,2903,0.0
8491,2938829656,10.1021/acsami.9b02068,"Metal-Assembled, Resorcin[4]arene-Based Molecular Trimer for Efficient Removal of Toxic Dichromate Pollutants and Knoevenagel Condensation Reaction",2019,2019-04-16,article,journal-article,32,6,2,70,en,True,True,True,2019-04-25,2023-12-15 09:00:29.385,2938829656,0,0,64689,0.0
8492,2938927550,10.1021/acsami.8b22562,Highly Ordered Semiconducting Polymer Arrays for Sensitive Photodetectors,2019,2019-04-09,article,journal-article,13,14,2,46,en,True,True,True,2019-04-25,2023-12-17 15:44:34.406,2938927550,0,0,70993,0.0
8493,2938955588,10.1021/acsami.9b04045,Tailoring the Temperature Coefficient of Resistance of Silver Nanowire Nanocomposites and their Application as Stretchable Temperature Sensors,2019,2019-04-15,article,journal-article,115,3,2,35,en,True,True,True,2019-04-25,2023-12-14 07:35:53.804,2938955588,1,1,4115,0.0
8494,2938960704,10.1021/acsami.9b03359,Fluorinated Cyclic Phosphorus(III)-Based Electrolyte Additives for High Voltage Application in Lithium-Ion Batteries: Impact of Structure–Reactivity Relationships on CEI Formation and Cell Performance,2019,2019-04-09,article,journal-article,26,10,2,77,en,True,True,True,2019-04-25,2023-12-20 03:49:10.496,2938960704,0,0,5065,0.0
8495,2938963690,10.1021/acsami.8b22448,High-Temperature Oxidation-Resistant ZrN<sub>0.4</sub>B<sub>0.6</sub>/SiC Nanohybrid for Enhanced Microwave Absorption,2019,2019-04-08,article,journal-article,141,8,2,65,en,True,True,True,2019-04-25,2023-12-12 16:03:29.206,2938963690,0,1,1272,-0.0007855459544383
8496,2938967653,10.1021/acsami.9b03860,A Universal Paper-Based Electrochemical Sensor for Zero-Background Assay of Diverse Biomarkers,2019,2019-04-09,article,journal-article,101,6,2,56,en,True,True,True,2019-04-25,2023-12-17 18:57:24.190,2938967653,0,0,2360,0.0
8497,2938988030,10.1021/acsami.9b01059,Ligand-Induced Tunable Dual-Color Emission Based on Lead Halide Perovskites for White Light-Emitting Diodes,2019,2019-04-10,article,journal-article,17,5,2,39,en,True,True,True,2019-04-25,2023-12-11 05:23:24.458,2938988030,0,0,1712,0.0
8498,2939043783,10.1021/acsami.9b02215,Superelastic Graphene Nanocomposite for High Cycle-Stability Water Capture–Release under Sunlight,2019,2019-04-09,article,journal-article,37,3,2,35,en,True,True,True,2019-04-25,2023-12-16 20:04:11.235,2939043783,1,0,450,0.0022172949002217
8499,2939059089,10.1021/acsami.9b01989,Highly Stretchable and Transparent Double-Network Hydrogel Ionic Conductors as Flexible Thermal–Mechanical Dual Sensors and Electroluminescent Devices,2019,2019-04-15,article,journal-article,229,2,2,46,en,True,True,True,2019-04-25,2023-12-12 12:10:01.716,2939059089,0,0,4611,0.0
8500,2939208358,10.1021/acsami.9b00029,Metal–Organic Frameworks with Potential Application for SO<sub>2</sub> Separation and Flue Gas Desulfurization,2019,2019-04-19,article,journal-article,130,6,2,50,en,True,True,True,2019-04-25,2023-12-13 02:49:31.755,2939208358,0,0,1415,0.0
8501,2939254795,10.1021/acsami.9b02212,Double Acceptor Block-Containing Copolymers with Deep HOMO Levels for Organic Solar Cells: Adjusting Carboxylate Substituent Position for Planarity,2019,2019-04-15,article,journal-article,18,8,2,31,en,True,True,True,2019-04-25,2023-12-18 01:01:22.045,2939254795,0,0,117,0.0
8502,2939289306,10.1021/acsami.9b01592,Perovskite–Ion Beam Interactions: Toward Controllable Light Emission and Lasing,2019,2019-04-10,article,journal-article,34,9,3,30,en,True,True,True,2019-04-25,2023-12-15 08:19:12.455,2939289306,0,0,307,0.0
8503,2939476834,10.1021/acsami.9b00390,Spatially Selective Enhancement of Photoluminescence in MoS<sub>2</sub> by Exciton-Mediated Adsorption and Defect Passivation,2019,2019-04-11,article,journal-article,44,7,2,45,en,True,True,True,2019-04-25,2023-12-16 05:09:36.925,2939476834,0,0,25359,0.0
8504,2939480360,10.1021/acsami.9b00195,Efficient Fenton-like Process Induced by Fortified Electron-Rich O Microcenter on the Reduction State Cu-Doped CNO Polymer,2019,2019-04-18,article,journal-article,56,4,2,40,en,True,True,True,2019-04-25,2023-12-18 04:14:48.028,2939480360,0,0,10738,0.0
8505,2939489400,10.1021/acsami.9b01825,Oriented Growth of Ultrathin Single Crystals of 2D Ruddlesden–Popper Hybrid Lead Iodide Perovskites for High-Performance Photodetectors,2019,2019-04-08,article,journal-article,37,10,2,46,en,True,True,True,2019-04-25,2023-12-17 18:57:21.589,2939489400,0,0,36203,0.0
8506,2939558265,10.1021/acsami.9b01971,"Coexistence of Antiadhesion Performance, Intrinsic Stretchability, and Transparency",2019,2019-04-16,article,journal-article,8,8,2,51,en,True,True,True,2019-04-25,2023-12-17 05:20:57.537,2939558265,0,1,3264,-0.0003062787136294
8507,2939674236,10.1021/acsami.8b19594,Graphene Oxide-Supported Catalyst with Thermoresponsive Smart Surface for Selective Hydrogenation of Cinnamaldehyde,2019,2019-04-16,article,journal-article,23,7,2,40,en,True,True,True,2019-04-25,2023-12-16 06:56:12.615,2939674236,0,0,1684,0.0
8508,2939690596,10.1021/acsami.9b02986,Tyrosine Kinase Inhibitor Gold Nanoconjugates for the Treatment of Non-Small Cell Lung Cancer,2019,2019-04-15,article,journal-article,30,8,3,67,en,False,True,True,2019-04-25,2023-12-14 17:25:50.077,2939690596,0,0,173,0.0
8509,2939726660,10.1021/acsami.9b03242,Aligned Brain Extracellular Matrix Promotes Differentiation and Myelination of Human-Induced Pluripotent Stem Cell-Derived Oligodendrocytes,2019,2019-04-12,article,journal-article,37,7,2,44,en,True,True,True,2019-04-25,2023-12-13 13:41:44.287,2939726660,0,2,2483,-0.000804828973843
8510,2940074356,10.1021/acsami.9b03929,Controlling the Morphology of Organic–Inorganic Hybrid Perovskites through Dual Additive-Mediated Crystallization for Solar Cell Applications,2019,2019-04-19,article,journal-article,17,4,2,56,en,True,True,True,2019-04-25,2023-12-14 07:00:20.669,2940074356,0,0,2530,0.0
8511,2940120418,10.1021/acsami.9b00934,"Conducting and Stretchable PEDOT:PSS Electrodes: Role of Additives on Self-Assembly, Morphology, and Transport",2019,2019-04-15,article,journal-article,62,9,5,71,en,True,True,True,2019-04-25,2023-12-18 04:14:54.152,2940120418,0,0,489,0.0
8512,2940190061,10.1021/acsami.9b03601,Use of Response Surface Methodology To Develop and Optimize the Composition of a Chitosan–Polyethyleneimine–Graphene Oxide Nanocomposite Membrane Coating To More Effectively Remove Cr(VI) and Cu(II) from Water,2019,2019-04-19,article,journal-article,101,3,2,39,en,True,True,True,2019-04-25,2023-12-14 11:23:47.817,2940190061,0,0,542,0.0
8513,2940274766,10.1021/acsami.9b02115,Versatile and High-Throughput Polyelectrolyte Complex Membranes via Phase Inversion,2019,2019-04-09,article,journal-article,49,6,2,48,en,True,True,True,2019-04-25,2023-12-11 07:17:15.732,2940274766,0,0,31,0.0
8514,2940316893,10.1021/acsami.9b03029,Stretchable and Bioadhesive Supramolecular Hydrogels Activated by a One-Stone–Two-Bird Postgelation Functionalization Method,2019,2019-04-09,article,journal-article,22,8,2,46,en,True,True,True,2019-04-25,2023-12-18 15:45:56.894,2940316893,0,0,4406,0.0
8515,2940608030,10.1021/acsami.9b02764,Torsion Angle Effect on the Activation of UiO Metal–Organic Frameworks,2019,2019-04-22,article,journal-article,30,5,2,59,en,True,True,True,2019-05-03,2023-12-19 10:16:04.066,2940608030,0,0,5,0.0
8516,2940738540,10.1021/acsami.9b02485,Liquid-Crystalline Hydroxyapatite/Polymer Nanorod Hybrids: Potential Bioplatform for Photodynamic Therapy and Cellular Scaffolds,2019,2019-04-23,article,journal-article,32,7,2,42,en,True,True,True,2019-05-03,2023-12-13 20:56:18.997,2940738540,0,0,2209,0.0
8517,2940879486,10.1021/acsami.9b02771,Greatly Enhanced Photoabsorption and Photothermal Conversion of Antimonene Quantum Dots through Spontaneously Partial Oxidation,2019,2019-04-26,article,journal-article,30,5,2,59,en,True,True,True,2019-05-03,2023-12-19 23:28:59.003,2940879486,0,0,30168,0.0
8518,2940938213,10.1021/acsami.9b01761,Thermomechanical Polymer Binder Reactivity with Positive Active Materials for Li Metal Polymer and Li-Ion Batteries: An XPS and XPS Imaging Study,2019,2019-04-25,article,journal-article,37,10,5,67,en,True,True,True,2019-05-03,2023-12-18 15:45:56.637,2940938213,0,0,533,0.0
8519,2940952367,10.1021/acsami.9b02330,Plug-and-Play Continuous Gas Flow Assembly of Cysteine-Inserted AuCu Nanobimetals for Folate-Receptor-Targeted Chemo-Phototherapy,2019,2019-04-23,article,journal-article,7,5,2,57,en,True,False,True,2019-05-03,2023-12-15 07:52:12.981,2940952367,0,0,39346,0.0
8520,2941021033,10.1021/acsami.9b01137,Ultrafast Transition of Nonuniform Graphene to High-Quality Uniform Monolayer Films on Liquid Cu,2019,2019-04-26,article,journal-article,10,10,2,38,en,True,True,True,2019-05-03,2023-12-18 16:47:31.666,2941021033,0,0,116,0.0
8521,2941052650,10.1021/acsami.9b03885,Multifunctional Thermal Management Materials with Excellent Heat Dissipation and Generation Capability for Future Electronics,2019,2019-04-26,article,journal-article,111,8,2,51,en,True,True,True,2019-05-03,2023-12-13 10:55:49.305,2941052650,0,0,32,0.0
8522,2941057214,10.1021/acsami.9b02373,Low-Temperature Charging Dynamics of the Ionic Liquid and Its Gating Effect on FeSe<sub>0.5</sub>Te<sub>0.5</sub> Superconducting Films,2019,2019-04-25,article,journal-article,10,10,4,59,en,True,True,True,2019-05-03,2023-12-13 16:05:57.661,2941057214,0,0,2775,0.0
8523,2941090923,10.1021/acsami.9b04473,Electrospun Nanofiber-Based Patches for the Delivery of Cardiac Progenitor Cells,2019,2019-04-25,article,journal-article,28,4,2,48,en,True,True,True,2019-05-03,2023-12-16 05:25:22.060,2941090923,0,0,1001,0.0
8524,2941114432,10.1021/acsami.8b22401,Magnetite-Coated Boron Nitride Nanosheets for the Removal of Arsenic(V) from Water,2019,2019-04-24,article,journal-article,46,5,2,69,en,True,True,True,2019-05-03,2023-12-12 05:58:40.130,2941114432,0,0,2072,0.0
8525,2941167271,10.1021/acsami.9b01808,Synthesis of a Carbonaceous Two-Dimensional Material,2019,2019-04-23,article,journal-article,9,8,2,33,en,True,True,True,2019-05-03,2023-12-16 07:03:40.564,2941167271,0,0,4874,0.0
